Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
430673 Doutor Maurício Cardoso;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;3;4;3;0;14
430675 Doutor Ricardo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;5
430676 Eldorado do Sul;0;0;1;0;1;2;1;0;0;3;0;0;3;3;5;5;4;7;3;4;4;14;0;59
430680 Encantado;3;1;0;0;4;0;0;0;0;0;0;2;1;3;0;1;0;4;6;6;6;18;0;51
430690 Encruzilhada do Sul;1;0;3;0;4;0;0;0;1;2;1;1;1;0;4;4;9;5;8;7;10;24;0;81
430692 Engenho Velho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;3;0;7
430695 Entre Rios do Sul;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;5
430693 Entre-Ijuís;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;4;1;1;2;2;8;0;22
430697 Erebango;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;4;1;7;0;16
430700 Erechim;7;2;1;0;10;3;3;2;1;3;2;4;1;8;9;12;10;18;20;28;29;76;0;239
430705 Ernestina;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;3;0;1;0;0;1;2;0;11
430720 Erval Grande;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;3;1;4;0;12
430730 Erval Seco;2;1;2;0;5;0;0;0;0;0;1;1;0;0;0;1;3;0;1;3;2;2;0;19
430740 Esmeralda;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;4;0;0;6;0;17
430745 Esperança do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;3;3;1;0;12
430750 Espumoso;2;0;0;0;2;0;0;0;0;1;0;0;1;1;3;1;1;2;3;6;9;17;0;47
430755 Estação;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;1;1;2;8;0;17
430760 Estância Velha;1;0;3;0;4;1;0;0;0;2;1;1;3;3;5;4;9;5;4;9;2;17;0;70
430770 Esteio;4;3;3;0;10;1;0;0;2;5;1;4;6;9;12;10;8;16;22;29;24;49;0;208
430780 Estrela;1;0;0;0;1;1;2;0;1;0;1;1;4;0;4;3;5;8;8;15;9;28;0;91
430781 Estrela Velha;1;0;0;0;1;0;0;1;1;0;0;0;2;0;1;0;2;1;0;2;1;1;0;13
430783 Eugênio de Castro;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;5
430786 Fagundes Varela;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;4;0;8
430790 Farroupilha;1;2;3;0;6;0;0;2;0;2;2;1;4;4;6;3;6;4;11;21;18;40;1;131
430800 Faxinal do Soturno;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;2;1;1;11;0;20
430805 Faxinalzinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;5
430807 Fazenda Vilanova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;5
430810 Feliz;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;3;0;1;2;4;8;12;0;33
430820 Flores da Cunha;1;0;0;0;1;0;0;0;1;1;0;2;0;0;1;1;1;4;3;4;6;11;0;36
430825 Floriano Peixoto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;9
430830 Fontoura Xavier;0;0;1;0;1;1;0;0;1;1;1;0;1;0;2;3;2;2;0;2;6;7;0;30
430840 Formigueiro;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;4;5;6;0;19
430845 Fortaleza dos Valos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;3;0;6
430850 Frederico Westphalen;2;0;2;0;4;0;0;0;2;0;0;1;0;0;0;5;3;6;5;4;1;24;0;55
430860 Garibaldi;0;0;0;0;0;0;0;0;0;1;1;0;1;1;3;1;2;1;9;5;7;28;0;60
430865 Garruchos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;2;0;6
430870 Gaurama;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;2;1;4;2;0;13
430880 General Câmara;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;1;5;2;5;6;0;25
430885 Gentil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2
430890 Getúlio Vargas;0;1;1;0;2;1;0;0;1;1;0;0;1;2;0;2;3;2;2;8;11;24;0;60
430900 Giruá;1;1;0;0;2;1;0;0;0;1;0;0;0;2;1;2;1;7;3;9;4;16;0;49
430905 Glorinha;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;6;0;10
430910 Gramado;1;0;1;0;2;0;0;1;1;0;0;0;2;0;1;5;2;3;3;7;5;15;0;47
430912 Gramado dos Loureiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
430915 Gramado Xavier;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;5
430920 Gravataí;12;9;10;0;31;4;1;4;7;4;7;11;17;15;18;27;41;41;55;56;47;110;0;496
430925 Guabiju;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;2;0;7
430930 Guaíba;2;3;7;0;12;2;1;1;2;5;2;2;6;7;11;20;15;19;16;21;26;54;0;222
430940 Guaporé;0;1;0;0;1;0;0;0;1;1;1;1;1;3;3;2;2;2;4;8;8;18;0;56
430950 Guarani das Missões;0;1;0;0;1;0;0;0;1;1;0;2;0;0;2;0;1;3;1;7;1;5;0;25
430955 Harmonia;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;3;0;7
430710 Herval;3;0;2;0;5;0;0;0;0;0;0;0;2;1;1;1;0;3;1;4;0;11;0;29
430957 Herveiras;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;2;0;7
430960 Horizontina;2;0;1;0;3;0;0;0;0;1;1;0;1;1;2;4;2;8;6;10;4;18;0;61
430965 Hulha Negra;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;2;2;3;0;12
430970 Humaitá;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;2;1;0;2;0;9
430975 Ibarama;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;7;0;17
430980 Ibiaçá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;2;1;3;0;12
430990 Ibiraiaras;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;3;1;3;4;0;15
430995 Ibirapuitã;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;2;0;3;6;0;16
431000 Ibirubá;0;2;0;0;2;0;0;0;0;0;1;0;1;1;2;2;5;3;7;7;6;16;0;53
431010 Igrejinha;0;0;3;0;3;0;1;0;0;0;2;0;1;0;1;3;5;10;8;2;12;22;0;70
431020 Ijuí;6;0;6;0;12;1;0;0;3;0;3;1;3;3;6;6;12;15;21;30;25;77;0;218
431030 Ilópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;6;0;11
431033 Imbé;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;3;4;2;7;2;4;5;0;32
431036 Imigrante;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;9;0;17
431040 Independência;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;2;1;4;4;5;0;20
431041 Inhacorá;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3
431043 Ipê;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;8;0;13
431046 Ipiranga do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;4
431050 Iraí;2;1;0;0;3;0;0;0;0;0;0;0;0;0;1;2;0;3;3;5;5;9;0;31
431053 Itaara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;5
431055 Itacurubi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;2;0;2;0;8
431057 Itapuca;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;3
431060 Itaqui;4;0;3;0;7;0;1;0;0;3;0;0;3;4;4;2;6;7;9;17;12;13;0;88
431070 Itatiba do Sul;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;7;0;12
431075 Ivorá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;5
431080 Ivoti;1;0;2;0;3;0;0;0;0;0;0;0;0;2;2;1;0;3;3;1;5;14;0;34
431085 Jaboticaba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;3;0;9
431090 Jacutinga;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;8;0;16
431100 Jaguarão;1;1;3;0;5;0;0;0;0;1;0;4;4;4;6;2;10;7;7;7;10;32;0;99
431110 Jaguari;0;0;1;0;1;1;0;0;0;1;0;0;1;2;0;2;1;6;1;3;13;20;0;52
431112 Jaquirana;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;2;0;3;3;1;3;0;16
431113 Jari;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;0;1;0;6
431115 Jóia;2;0;0;0;2;0;0;0;1;0;0;0;0;0;1;2;0;1;0;1;3;7;0;18
431120 Júlio de Castilhos;1;0;1;0;2;0;0;1;0;0;0;1;1;1;2;2;3;5;7;7;6;17;0;55
431127 Lagoa dos Três Cantos;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;3
431130 Lagoa Vermelha;0;0;4;0;4;1;0;0;2;0;0;2;4;3;3;1;10;7;13;7;12;23;0;92
431125 Lagoão;2;0;0;0;2;1;0;0;1;0;0;0;0;1;0;2;1;4;1;2;1;1;0;17
431140 Lajeado;1;1;2;0;4;0;0;1;2;3;2;3;9;8;7;5;5;11;12;15;24;35;0;146
431142 Lajeado do Bugre;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;3;0;9
431150 Lavras do Sul;0;0;1;0;1;0;0;0;0;0;1;0;2;1;2;1;0;3;5;5;3;16;0;40
431160 Liberato Salzano;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;2;1;1;2;4;1;2;0;17
431162 Lindolfo Collor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;5;0;9
431164 Linha Nova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;3;0;8
431171 Maçambará;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3
431170 Machadinho;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;0;6;0;15
431173 Mampituba;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3
431175 Manoel Viana;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;2;3;1;3;6;0;18
431177 Maquiné;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;2;1;4;4;6;0;21
431179 Maratá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2;0;5
431180 Marau;2;0;0;0;2;0;1;0;0;1;1;1;1;0;1;3;3;5;5;6;6;11;0;47
431190 Marcelino Ramos;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;1;3;2;3;0;15
431198 Mariana Pimentel;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;5
431200 Mariano Moro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;4
431205 Marques de Souza;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;2;4;0;9
431210 Mata;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;2;1;1;3;4;7;0;22
431213 Mato Castelhano;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;4
431215 Mato Leitão;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;3;0;8
431220 Maximiliano de Almeida;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2;0;2;2;1;3;5;2;0;19
431225 Minas do Leão;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;3;1;4;0;13
431230 Miraguaí;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;1;2;0;5;1;0;13
431235 Montauri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;4
431237 Monte Alegre dos Campos;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3
431238 Monte Belo do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;0;2;3;0;12
431240 Montenegro;2;1;0;0;3;2;0;0;0;2;3;2;4;12;6;6;7;12;15;19;19;69;0;181
431242 Mormaço;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;5
431244 Morrinhos do Sul;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;2;1;0;10
431245 Morro Redondo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;6;12;0;24
431247 Morro Reuter;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;2;2;1;1;5;0;15
431250 Mostardas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;3;1;1;2;8;0;19
431260 Muçum;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;6;3;0;15
431261 Muitos Capões;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;3;1;1;4;3;0;15
431262 Muliterno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
431265 Não-Me-Toque;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;4;5;18;0;32
431267 Nicolau Vergueiro;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;2;0;6
431270 Nonoai;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;1;5;9;0;23
431275 Nova Alvorada;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3;1;0;7
431280 Nova Araçá;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;0;3;0;8
431290 Nova Bassano;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;2;1;1;2;0;11
431295 Nova Boa Vista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;0;7
431300 Nova Bréscia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;4;12;0;21
431301 Nova Candelária;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;4;0;8
431303 Nova Esperança do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;2;2;0;9
431306 Nova Hartz;2;0;0;0;2;0;0;0;0;0;1;0;0;1;1;0;1;0;1;6;1;3;0;17
431308 Nova Pádua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;5
431310 Nova Palma;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;2;4;1;8;0;19
431320 Nova Petrópolis;0;1;0;0;1;0;0;0;1;1;1;1;1;1;2;1;5;5;7;5;8;12;0;52
431330 Nova Prata;1;0;2;0;3;0;1;0;0;0;0;0;0;2;0;2;1;2;2;4;13;13;0;43
431333 Nova Ramada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;4
431335 Nova Roma do Sul;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;0;10
431337 Nova Santa Rita;0;0;2;0;2;0;0;0;0;0;0;0;2;1;2;3;3;3;5;3;4;6;0;34
431349 Novo Barreiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
431339 Novo Cabrais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;5;0;8
431340 Novo Hamburgo;17;6;5;0;28;3;4;1;5;7;14;14;18;17;28;42;38;45;69;58;69;145;0;605
431342 Novo Machado;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;1;1;1;2;0;10
431344 Novo Tiradentes;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;3
431350 Osório;3;0;1;0;4;0;1;0;1;1;1;1;1;1;3;4;2;11;8;11;10;30;0;90
431360 Paim Filho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;3;0;8
431365 Palmares do Sul;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;0;1;2;2;2;6;0;21
431370 Palmeira das Missões;3;1;4;0;8;0;0;0;2;1;1;0;1;2;4;5;6;11;8;11;14;27;0;101
431380 Palmitinho;0;0;1;0;1;1;0;1;0;0;1;0;2;0;0;0;1;1;0;4;1;5;0;18
431390 Panambi;0;0;2;0;2;0;0;0;0;2;0;0;1;0;2;3;5;5;5;10;7;34;0;76
431395 Pantano Grande;1;0;0;0;1;0;0;0;1;0;1;0;1;1;3;3;1;2;3;2;3;7;0;29
431400 Paraí;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;4;0;8
431402 Paraíso do Sul;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;3;2;3;2;12;0;25
431403 Pareci Novo;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;1;1;1;5;0;12
431405 Parobé;2;0;0;0;2;0;0;2;1;5;0;0;1;7;5;5;4;3;6;9;6;10;1;67
431406 Passa Sete;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;0;6
431407 Passo do Sobrado;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;2;2;1;0;8;0;17
431410 Passo Fundo;9;7;12;0;28;4;4;3;10;7;4;3;10;13;16;18;27;39;50;46;57;117;0;456
431415 Paverama;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;5;3;3;0;14
431420 Pedro Osório;1;0;1;0;2;0;0;0;0;0;1;0;0;0;1;1;1;4;4;4;3;8;0;29
431430 Pejuçara;0;0;1;0;1;0;0;0;0;2;0;0;0;2;1;0;2;1;1;2;0;4;0;16
431440 Pelotas;20;12;24;0;56;5;4;2;7;0;12;9;17;28;51;60;60;78;128;155;172;391;1;1236
431442 Picada Café;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;2;2;0;9
431445 Pinhal;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;1;2;0;8
431447 Pinhal Grande;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;2;1;2;4;0;14
431449 Pinheirinho do Vale;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;2;0;7
431450 Pinheiro Machado;0;1;1;0;2;0;0;0;1;0;0;1;1;1;4;1;3;6;6;9;7;14;0;56
431455 Pirapó;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;8;0;14
431460 Piratini;1;0;0;0;1;0;1;2;0;1;0;0;0;1;2;4;3;4;3;4;7;35;0;68
431470 Planalto;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;4;0;4;6;9;0;28
431475 Poço das Antas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;4
431477 Pontão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
431478 Ponte Preta;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;0;3;0;9
431480 Portão;1;0;2;0;3;0;0;0;0;0;0;1;0;1;3;3;1;3;3;7;4;21;0;50
431490 Porto Alegre;47;18;52;0;117;28;7;16;23;39;57;67;105;131;152;220;244;347;444;522;566;1576;1;4662
431500 Porto Lucena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;1;1;5;9;0;24
431505 Porto Mauá;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;2;2;3;0;10
431507 Porto Vera Cruz;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2;2;0;0;8
431510 Porto Xavier;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;6;3;3;4;11;0;31
431513 Pouso Novo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;4;0;7
431514 Presidente Lucena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;5
431515 Progresso;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2;2;3;1;2;8;0;21
431517 Protásio Alves;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;2;0;7
431520 Putinga;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;1;1;0;3;9;0;19
431530 Quaraí;7;0;1;0;8;1;0;0;0;0;2;1;3;3;2;2;1;7;4;4;5;31;0;74
431532 Quevedos;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;1;0;5
431535 Quinze de Novembro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;8;0;11
431540 Redentora;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;1;1;1;1;6;0;15
431545 Relvado;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;5;0;8
431550 Restinga Seca;1;0;0;0;1;0;0;0;0;0;0;2;5;3;2;1;7;4;4;6;6;26;0;67
431555 Rio dos Índios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;4
431560 Rio Grande;10;6;15;0;31;3;1;0;2;5;4;10;10;24;29;37;35;56;73;81;65;184;0;650
431570 Rio Pardo;4;1;2;0;7;1;0;0;0;1;1;1;2;6;1;10;4;8;13;16;24;42;0;137
431575 Riozinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;4;0;7
431580 Roca Sales;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;3;8;4;9;0;28
431590 Rodeio Bonito;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;2;2;0;6;0;14
431600 Rolante;0;1;0;0;1;0;1;0;0;1;2;0;0;0;2;2;6;3;5;8;5;15;0;51
431610 Ronda Alta;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;4;3;3;0;15
431620 Rondinha;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;3;2;1;7;0;16
431630 Roque Gonzales;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;2;9;0;21
431640 Rosário do Sul;2;0;2;0;4;2;2;2;0;0;2;2;1;5;7;4;13;5;15;10;12;44;0;130
431642 Sagrada Família;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;2;0;2;0;8
431643 Saldanha Marinho;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;9;0;14
431645 Salto do Jacuí;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;3;1;3;2;10;0;22
431647 Salvador das Missões;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;0;6
431650 Salvador do Sul;1;0;0;0;1;0;0;1;0;0;0;0;3;1;2;0;2;3;1;4;2;9;0;29
431660 Sananduva;1;0;0;0;1;0;0;0;0;0;1;1;1;0;2;3;0;1;3;3;6;16;0;38
431710 Sant'Ana do Livramento;13;2;5;0;20;4;0;1;5;0;2;4;4;15;7;16;15;17;30;25;38;105;0;308
431670 Santa Bárbara do Sul;1;1;1;0;3;0;0;0;0;2;0;1;0;0;1;0;1;3;5;4;2;3;0;25
431675 Santa Clara do Sul;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;3;2;4;5;8;0;25
431680 Santa Cruz do Sul;7;3;10;0;20;3;2;0;3;1;4;8;8;7;11;22;16;24;34;38;44;112;0;357
431690 Santa Maria;8;3;9;0;20;5;3;2;0;6;3;10;11;21;20;25;41;51;77;84;98;205;0;682
431695 Santa Maria do Herval;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;2;2;3;0;0;12
431720 Santa Rosa;4;0;1;0;5;1;0;0;2;1;4;1;1;7;5;10;7;13;14;24;28;42;0;165
431725 Santa Tereza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;0;7
431730 Santa Vitória do Palmar;2;2;2;0;6;0;1;0;0;0;1;1;5;2;5;3;5;9;5;8;17;32;0;100
431700 Santana da Boa Vista;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;3;4;4;4;10;0;29
431740 Santiago;4;1;1;0;6;3;1;0;1;1;1;0;3;3;5;4;14;11;12;16;24;53;0;158
431750 Santo Ângelo;1;1;2;0;4;0;0;0;4;6;1;4;5;5;6;15;13;17;25;28;23;59;0;215
431760 Santo Antônio da Patrulha;1;1;1;0;3;2;2;0;0;2;2;0;1;1;8;6;4;8;11;13;14;28;0;105
431770 Santo Antônio das Missões;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;2;1;1;3;1;19;0;32
431755 Santo Antônio do Palma;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3
431775 Santo Antônio do Planalto;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;2;0;6
431780 Santo Augusto;0;1;0;0;1;0;0;2;0;1;0;0;1;1;0;3;1;0;5;6;2;7;0;30
431790 Santo Cristo;0;0;1;0;1;0;0;0;0;0;0;0;1;2;0;1;3;2;3;5;6;15;0;39
431795 Santo Expedito do Sul;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;1;0;5
431800 São Borja;6;0;6;0;12;1;1;2;1;3;1;3;1;2;6;12;13;15;22;16;24;61;0;196
431805 São Domingos do Sul;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;1;6;0;12
431810 São Francisco de Assis;2;0;1;0;3;0;0;0;0;1;1;2;0;3;3;8;2;7;7;12;7;28;0;84
431820 São Francisco de Paula;1;2;2;0;5;1;0;1;0;0;0;1;0;2;2;2;7;4;4;10;4;18;0;61
431830 São Gabriel;6;1;5;0;12;1;0;3;3;0;5;0;4;6;3;11;11;17;24;26;12;62;0;200
