  Muni Age    Pop
313410  45    161
313410  50    144
313410  55    123
313410  60    104
313410  65     83
313410  70     65
313410  75     40
313410  80     55
313420   0    621
313420   1   2708
313420   5   3588
313420  10   3861
313420  15   3902
313420  20   3947
313420  25   3659
313420  30   3890
313420  35   3633
313420  40   3212
313420  45   2685
313420  50   2432
313420  55   1825
313420  60   1737
313420  65   1307
313420  70   1038
313420  75    666
313420  80    737
313430   0     57
313430   1    232
313430   5    306
313430  10    310
313430  15    301
313430  20    262
313430  25    248
313430  30    253
313430  35    227
313430  40    186
313430  45    158
313430  50    152
313430  55    107
313430  60     97
313430  65     82
313430  70     80
313430  75     51
313430  80     42
313440   0    268
313440   1   1017
313440   5   1282
313440  10   1331
313440  15   1391
313440  20   1419
313440  25   1354
313440  30   1218
313440  35   1115
313440  40    951
313440  45    768
313440  50    583
313440  55    462
313440  60    360
313440  65    317
313440  70    222
313440  75    128
313440  80    130
313450   0     23
313450   1    137
313450   5    209
313450  10    174
313450  15    186
313450  20    137
313450  25    150
313450  30    174
313450  35    153
313450  40    135
313450  45    113
313450  50     77
313450  55     89
313450  60     57
313450  65     45
313450  70     42
313450  75     31
313450  80     23
313460   0    113
313460   1    498
313460   5    616
313460  10    692
313460  15    685
313460  20    601
313460  25    508
313460  30    460
313460  35    430
313460  40    363
313460  45    305
313460  50    256
313460  55    241
313460  60    217
313460  65    212
313460  70    167
313460  75    100
313460  80    130
313470   0    104
313470   1    391
313470   5    619
313470  10    687
313470  15    624
313470  20    419
313470  25    409
313470  30    371
313470  35    371
313470  40    307
313470  45    304
313470  50    256
313470  55    256
313470  60    183
313470  65    170
313470  70    112
313470  75     82
313470  80    132
313480   0     55
313480   1    262
313480   5    314
313480  10    352
313480  15    341
313480  20    289
313480  25    254
313480  30    253
313480  35    249
313480  40    249
313480  45    197
313480  50    169
313480  55    129
313480  60    115
313480  65    113
313480  70     89
313480  75     55
313480  80     44
313490   0    126
313490   1    656
313490   5    819
313490  10    875
313490  15    882
313490  20    872
313490  25    804
313490  30    811
313490  35    705
313490  40    639
313490  45    466
313490  50    437
313490  55    287
313490  60    319
313490  65    251
313490  70    227
313490  75    132
313490  80    142
313500   0     17
313500   1     98
313500   5    139
313500  10    144
313500  15    167
313500  20    123
313500  25    100
313500  30    113
313500  35     99
313500  40     97
313500  45     79
313500  50     53
313500  55     50
313500  60     38
313500  65     30
313500  70     31
313500  75     16
313500  80     22
313505   0    346
313505   1   1317
313505   5   1730
313505  10   1718
313505  15   1737
313505  20   1207
313505  25    938
313505  30    883
313505  35    747
313505  40    618
313505  45    539
313505  50    410
313505  55    326
313505  60    235
313505  65    161
313505  70     92
313505  75     52
313505  80     80
313507   0     53
313507   1    179
313507   5    272
313507  10    252
313507  15    219
313507  20    187
313507  25    164
313507  30    136
313507  35    140
313507  40    113
313507  45    102
313507  50    101
313507  55     87
313507  60     88
313507  65     82
313507  70     48
313507  75     35
313507  80     50
313510   0    626
313510   1   2656
313510   5   3415
313510  10   3608
313510  15   3844
313510  20   3033
313510  25   2376
313510  30   2228
313510  35   1988
313510  40   1709
313510  45   1353
313510  50   1029
313510  55    919
313510  60    772
313510  65    495
313510  70    408
313510  75    245
313510  80    342
313520   0    680
313520   1   2676
313520   5   3769
313520  10   4050
313520  15   3973
313520  20   2670
313520  25   1907
313520  30   1875
313520  35   1904
313520  40   1642
313520  45   1361
313520  50   1082
313520  55   1027
313520  60    919
313520  65    794
313520  70    593
313520  75    400
313520  80    519
313530   0     29
313530   1    139
313530   5    156
313530  10    199
313530  15    191
313530  20    169
313530  25    139
313530  30    139
313530  35    118
313530  40    103
313530  45     99
313530  50     66
313530  55     46
313530  60     34
313530  65     28
313530  70     29
313530  75     15
313530  80     13
313535   0     85
313535   1    403
313535   5    527
313535  10    544
313535  15    420
313535  20    292
313535  25    226
313535  30    235
313535  35    217
313535  40    175
313535  45    166
313535  50    143
313535  55    139
313535  60    122
313535  65     76
313535  70     51
313535  75     52
313535  80     45
313540   0     33
313540   1    200
313540   5    239
313540  10    278
313540  15    327
313540  20    273
313540  25    196
313540  30    228
313540  35    209
313540  40    188
313540  45    160
313540  50    135
313540  55    119
313540  60    131
313540  65     90
313540  70     72
313540  75     52
313540  80     49
313545   0     65
313545   1    274
313545   5    435
313545  10    453
313545  15    416
313545  20    231
313545  25    181
313545  30    180
313545  35    174
313545  40    133
313545  45    131
313545  50    120
313545  55     91
313545  60     93
313545  65     91
313545  70     59
313545  75     39
313545  80     48
313550   0    116
313550   1    445
313550   5    650
313550  10    761
313550  15    717
313550  20    574
313550  25    491
313550  30    427
313550  35    416
313550  40    396
313550  45    330
313550  50    311
313550  55    278
313550  60    229
313550  65    235
313550  70    139
313550  75    108
313550  80    123
313560   0     64
313560   1    349
313560   5    524
313560  10    568
313560  15    457
313560  20    334
313560  25    307
313560  30    322
313560  35    261
313560  40    205
313560  45    192
313560  50    142
313560  55    131
313560  60    128
313560  65    102
313560  70     65
313560  75     56
313560  80     50
313570   0     58
313570   1    162
313570   5    266
313570  10    289
313570  15    272
313570  20    186
313570  25    180
313570  30    159
313570  35    148
313570  40    114
313570  45    120
313570  50    109
313570  55     81
313570  60    102
313570  65     84
313570  70     61
313570  75     31
313570  80     34
313580   0    225
313580   1    876
313580   5   1137
313580  10   1232
313580  15   1256
313580  20    894
313580  25    723
313580  30    702
313580  35    679
313580  40    636
313580  45    509
313580  50    482
313580  55    441
313580  60    423
313580  65    332
313580  70    262
313580  75    153
313580  80    239
313590   0     41
313590   1    159
313590   5    242
313590  10    203
313590  15    226
313590  20    200
313590  25    162
313590  30    181
313590  35    172
313590  40    147
313590  45    135
313590  50    109
313590  55     87
313590  60     67
313590  65     66
313590  70     48
313590  75     33
313590  80     41
313600   0    157
313600   1    648
313600   5    859
313600  10    921
313600  15    795
313600  20    567
313600  25    441
313600  30    476
313600  35    406
313600  40    367
313600  45    312
313600  50    332
313600  55    267
313600  60    247
313600  65    203
313600  70    126
313600  75     80
313600  80    139
313610   0     45
313610   1    259
313610   5    265
313610  10    295
313610  15    354
313610  20    291
313610  25    230
313610  30    234
313610  35    204
313610  40    173
313610  45    148
313610  50    148
313610  55    142
313610  60    137
313610  65    119
313610  70     95
313610  75     50
313610  80     53
313620   0    487
313620   1   2268
313620   5   2736
313620  10   3046
313620  15   3428
313620  20   3230
313620  25   2738
313620  30   2754
313620  35   3034
313620  40   2598
313620  45   2067
313620  50   1761
313620  55   1251
313620  60   1045
313620  65    841
313620  70    635
313620  75    422
313620  80    404
313630   0    361
313630   1   1764
313630   5   2251
313630  10   2223
313630  15   2105
313630  20   1807
313630  25   1669
313630  30   1555
313630  35   1479
313630  40   1169
313630  45    960
313630  50    790
313630  55    646
313630  60    496
313630  65    387
313630  70    249
313630  75    176
313630  80    192
313640   0     29
313640   1    139
313640   5    206
313640  10    246
313640  15    220
313640  20    150
313640  25    112
313640  30    119
313640  35    125
313640  40    101
313640  45    104
313640  50     85
313640  55     76
313640  60     54
313640  65     38
313640  70     36
313640  75     27
313640  80     36
313650   0    100
313650   1    364
313650   5    540
313650  10    593
313650  15    503
313650  20    354
313650  25    304
313650  30    288
313650  35    314
313650  40    254
313650  45    241
313650  50    178
313650  55    202
313650  60    171
313650  65    141
313650  70     79
313650  75     52
313650  80     92
313652   0     59
313652   1    248
313652   5    315
313652  10    321
313652  15    300
313652  20    210
313652  25    136
313652  30    133
313652  35     97
313652  40     98
313652  45     96
313652  50     67
313652  55     72
313652  60     43
