Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
430545 Cidreira;0;0;0;0;0;0;0;0;0;2;3;2;0;4;4;3;4;2;7;2;1;3;0;37
430550 Ciríaco;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;1;5;0;13
430558 Colinas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;2;1;4;0;13
430560 Colorado;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;4;2;3;0;14
430570 Condor;0;0;0;0;0;1;0;0;1;2;1;0;0;1;1;4;6;1;0;0;2;3;0;23
430580 Constantina;2;1;1;0;4;0;0;0;1;0;0;0;0;1;2;1;4;2;5;9;8;11;0;48
430585 Coqueiros do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;3;0;3;0;11
430587 Coronel Barros;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;4;0;8
430590 Coronel Bicaco;1;0;2;0;3;1;0;0;1;0;0;0;1;1;2;1;5;3;4;4;3;5;0;34
430595 Cotiporã;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;5;6;0;15
430597 Coxilha;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;1;3;1;2;0;11
430600 Crissiumal;0;0;0;0;0;0;0;1;0;0;1;1;1;1;4;6;7;3;11;4;11;13;0;64
430605 Cristal;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;4;3;4;6;0;21
430607 Cristal do Sul;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;2;0;2;0;1;0;10
430610 Cruz Alta;14;2;5;0;21;1;4;1;8;5;17;4;9;22;11;23;32;22;20;37;38;48;1;324
430620 Cruzeiro do Sul;0;0;2;0;2;0;1;0;1;1;1;0;0;2;0;1;5;4;5;9;7;9;0;48
430630 David Canabarro;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;1;1;2;2;4;0;14
430632 Derrubadas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;2;2;5;0;14
430635 Dezesseis de Novembro;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;6;0;2;2;2;0;17
430637 Dilermando de Aguiar;0;0;0;0;0;0;0;1;1;1;0;0;1;2;1;1;3;1;3;2;1;3;0;21
430640 Dois Irmãos;0;0;0;0;0;1;0;1;0;1;0;1;2;6;2;0;7;9;4;6;5;7;0;52
430642 Dois Irmãos das Missões;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;5
430645 Dois Lajeados;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;3;0;3;2;3;0;0;16
430650 Dom Feliciano;1;0;2;0;3;3;0;1;0;0;0;1;2;2;2;1;4;8;8;9;1;15;0;60
430660 Dom Pedrito;6;1;4;0;11;4;0;1;4;3;3;4;3;5;8;19;9;25;20;22;19;46;0;206
430655 Dom Pedro de Alcântara;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;0;1;3;2;0;12
430670 Dona Francisca;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;2;2;3;1;2;2;0;17
430673 Doutor Maurício Cardoso;0;0;3;0;3;0;1;1;1;0;0;0;0;1;2;1;0;2;3;5;5;3;0;28
430675 Doutor Ricardo;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;0;3;2;0;10
430676 Eldorado do Sul;0;2;1;0;3;0;2;1;3;3;5;2;3;4;9;7;10;5;9;9;3;8;0;86
430680 Encantado;2;1;0;0;3;0;0;0;1;2;0;1;3;0;5;6;7;9;9;4;4;18;0;72
430690 Encruzilhada do Sul;0;1;5;0;6;0;0;0;2;1;3;3;4;2;4;3;3;5;13;12;11;18;0;90
430692 Engenho Velho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;2;0;7
430695 Entre Rios do Sul;1;0;0;0;1;0;1;0;2;1;0;0;0;1;0;1;2;1;1;0;0;1;0;12
430693 Entre-Ijuís;0;0;1;0;1;0;0;0;2;0;0;0;0;0;3;2;4;1;4;2;3;6;0;28
430697 Erebango;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;2;2;2;0;5;0;18
430700 Erechim;3;2;2;0;7;6;4;4;10;8;8;16;11;19;14;16;27;25;29;22;35;40;0;301
430705 Ernestina;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3;2;0;2;1;2;4;1;0;18
430720 Erval Grande;2;0;0;0;2;0;1;1;0;3;0;1;0;1;1;0;1;1;1;1;4;3;0;21
430730 Erval Seco;2;1;1;0;4;0;0;0;1;3;0;0;2;0;1;3;0;1;6;3;6;9;0;39
430740 Esmeralda;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;5;3;2;5;1;2;0;23
430745 Esperança do Sul;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;3;1;2;1;1;1;12
430750 Espumoso;1;0;0;0;1;0;0;0;1;1;0;3;1;3;7;2;1;9;6;6;4;15;0;60
430755 Estação;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;2;1;1;2;1;3;6;0;20
430760 Estância Velha;1;2;1;0;4;1;1;1;4;2;8;3;7;8;9;8;14;10;7;8;13;8;0;116
430770 Esteio;3;1;3;0;7;0;2;0;2;8;14;12;16;21;22;17;27;29;33;35;30;33;0;308
430780 Estrela;0;0;2;0;2;0;0;2;3;1;2;1;2;11;7;7;4;13;11;7;9;13;0;95
430781 Estrela Velha;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;3;1;3;3;2;0;16
430783 Eugênio de Castro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;3;1;3;0;12
430786 Fagundes Varela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;5;0;10
430790 Farroupilha;1;0;1;0;2;2;0;2;4;4;2;4;6;9;9;13;12;26;16;17;14;24;0;166
430800 Faxinal do Soturno;0;0;0;0;0;0;0;0;0;0;1;1;3;0;2;2;4;1;5;4;4;5;0;32
430805 Faxinalzinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;7
430807 Fazenda Vilanova;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;3;1;0;1;0;9
430810 Feliz;0;0;0;0;0;0;1;0;3;1;0;2;3;4;0;1;4;4;7;4;3;9;0;46
430820 Flores da Cunha;1;0;1;0;2;0;0;0;3;4;4;6;2;4;5;4;4;16;11;9;8;7;0;89
430825 Floriano Peixoto;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;1;0;0;6
430830 Fontoura Xavier;2;0;0;0;2;0;0;0;1;2;0;3;0;1;3;2;3;2;3;5;6;3;0;36
430840 Formigueiro;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;1;1;1;2;1;6;4;0;20
430845 Fortaleza dos Valos;1;0;0;0;1;0;0;0;0;1;0;1;0;2;1;0;0;1;4;5;0;3;0;19
430850 Frederico Westphalen;4;1;0;0;5;1;1;2;1;6;1;5;4;4;1;4;9;9;5;4;11;18;0;91
430860 Garibaldi;1;1;1;0;3;0;2;1;1;0;3;3;1;2;4;5;2;6;7;15;20;13;0;88
430865 Garruchos;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;3
430870 Gaurama;1;0;0;0;1;0;0;0;0;0;0;1;0;1;2;1;0;1;1;3;5;5;0;21
430880 General Câmara;0;0;0;0;0;0;0;0;0;1;1;1;0;1;3;4;1;5;2;4;3;6;0;32
430885 Gentil;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;1;0;1;0;6
430890 Getúlio Vargas;1;0;1;0;2;0;1;0;0;1;0;1;5;2;5;7;1;9;6;14;6;8;0;68
430900 Giruá;2;0;0;0;2;1;0;0;0;2;1;1;1;0;4;3;6;11;5;13;8;15;0;73
430905 Glorinha;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;3;5;1;2;6;0;22
430910 Gramado;1;0;2;0;3;0;0;0;1;0;3;2;2;3;1;6;10;10;11;9;10;15;0;86
430912 Gramado dos Loureiros;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;2;0;7
430915 Gramado Xavier;1;0;1;0;2;0;1;0;0;0;0;0;1;0;0;0;1;0;1;2;3;1;0;12
430920 Gravataí;22;4;16;0;42;4;2;2;13;14;21;15;22;56;45;61;68;59;74;74;64;92;2;730
430925 Guabiju;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;2;3;0;11
430930 Guaíba;8;1;10;0;19;4;1;3;13;11;10;11;14;9;20;24;38;40;29;37;30;31;0;344
430940 Guaporé;1;1;0;0;2;0;0;1;0;4;0;1;1;7;2;12;4;8;6;7;10;13;0;78
430950 Guarani das Missões;1;0;1;0;2;0;0;0;0;1;0;3;1;0;1;0;2;1;10;2;3;9;0;35
430955 Harmonia;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;4;1;0;1;3;2;2;0;15
430710 Herval;0;0;0;0;0;0;0;0;0;1;0;2;2;1;2;3;6;1;4;3;7;4;0;36
430957 Herveiras;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;1;2;0;10
430960 Horizontina;1;0;0;0;1;0;0;0;1;0;1;1;1;2;3;3;7;8;7;10;7;12;0;64
430965 Hulha Negra;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;2;4;0;2;2;0;14
430970 Humaitá;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;1;1;2;1;2;3;0;16
430975 Ibarama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;3;3;5;0;19
430980 Ibiaçá;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;2;2;0;2;1;2;3;0;16
430990 Ibiraiaras;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;4;3;3;3;1;3;3;0;23
430995 Ibirapuitã;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3;2;1;2;3;0;16
431000 Ibirubá;0;1;0;0;1;0;0;0;0;0;0;4;3;0;4;3;4;5;10;17;8;13;0;72
431010 Igrejinha;1;0;0;0;1;0;1;0;2;2;4;3;3;6;1;4;9;12;7;18;13;17;0;103
431020 Ijuí;8;2;4;0;14;0;1;2;5;3;2;10;9;14;11;22;18;22;31;32;26;34;0;256
431030 Ilópolis;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;0;2;1;1;0;9
431033 Imbé;0;1;0;0;1;0;0;0;2;2;3;3;1;3;5;5;2;4;8;4;5;2;0;50
431036 Imigrante;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;4;3;6;3;0;21
431040 Independência;0;0;0;0;0;0;0;1;0;0;0;1;1;1;2;2;2;1;1;2;3;3;0;20
431041 Inhacorá;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;1;1;1;0;9
431043 Ipê;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;0;3;0;1;4;4;0;17
431046 Ipiranga do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;5
431050 Iraí;0;0;0;0;0;0;0;1;0;0;0;1;0;4;3;1;1;5;3;2;6;10;0;37
431053 Itaara;0;0;1;0;1;0;0;0;0;0;0;0;2;1;1;0;1;2;0;2;0;1;0;11
431055 Itacurubi;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;8
431057 Itapuca;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;1;1;0;6
431060 Itaqui;4;1;3;0;8;2;0;0;2;4;2;5;2;16;7;8;18;13;17;14;14;22;0;154
431070 Itatiba do Sul;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;4;0;4;2;1;2;0;18
431075 Ivorá;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;1;4;0;10
431080 Ivoti;0;0;0;0;0;0;0;0;0;3;0;2;2;1;5;2;3;3;3;4;10;6;0;44
431085 Jaboticaba;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;2;0;0;0;2;2;0;12
431090 Jacutinga;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;4;0;3;3;6;0;23
431100 Jaguarão;4;1;1;0;6;0;0;1;0;0;0;3;3;4;8;8;3;15;24;14;12;22;0;123
431110 Jaguari;1;0;0;0;1;0;0;0;1;0;1;1;2;3;2;3;2;6;12;14;9;8;0;65
431112 Jaquirana;0;1;1;0;2;0;0;1;0;1;0;1;1;1;0;0;1;2;2;5;3;2;0;22
431113 Jari;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;3;1;4;2;1;0;14
431115 Jóia;1;2;0;0;3;0;0;0;0;1;0;1;2;1;1;1;0;4;3;2;2;4;0;25
431120 Júlio de Castilhos;0;0;3;0;3;0;0;0;1;2;3;1;0;1;7;5;6;14;15;13;9;4;0;84
431127 Lagoa dos Três Cantos;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;3;0;7
431130 Lagoa Vermelha;3;0;2;0;5;1;0;0;4;5;1;2;6;7;4;6;6;8;12;27;17;14;0;125
431125 Lagoão;3;0;0;0;3;0;0;0;0;2;0;0;0;0;0;1;3;3;3;1;7;6;0;29
431140 Lajeado;3;2;3;0;8;2;1;2;8;9;7;3;11;6;11;8;13;26;22;20;23;42;0;222
431142 Lajeado do Bugre;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;0;2;2;0;0;0;9
431150 Lavras do Sul;0;0;1;0;1;0;0;0;0;0;0;0;1;2;4;4;4;5;3;8;5;4;0;41
431160 Liberato Salzano;0;0;1;0;1;0;0;1;0;1;0;0;0;0;2;4;2;2;7;3;4;3;0;30
431162 Lindolfo Collor;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;1;1;3;2;0;11
431164 Linha Nova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;0;6
431171 Maçambará;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4
431170 Machadinho;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;4;2;1;5;3;0;20
431173 Mampituba;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;2;4;0;12
431175 Manoel Viana;2;0;0;0;2;0;0;1;1;1;1;1;1;2;1;1;4;2;2;3;2;4;0;29
431177 Maquiné;0;0;0;0;0;1;0;0;0;1;1;1;0;5;2;0;0;4;3;2;3;5;1;29
431179 Maratá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;4;1;0;13
431180 Marau;0;0;0;0;0;2;0;0;1;3;0;2;2;4;2;4;4;11;10;9;8;8;0;70
431190 Marcelino Ramos;1;0;0;0;1;0;0;0;0;1;1;3;2;1;1;0;2;7;1;3;3;4;0;30
431198 Mariana Pimentel;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;1;2;0;3;3;2;1;0;16
431200 Mariano Moro;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;3;1;0;0;7
431205 Marques de Souza;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;3;5;0;8;0;22
431210 Mata;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;5;4;7;6;0;28
431213 Mato Castelhano;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;3;1;1;2;0;2;2;0;15
431215 Mato Leitão;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;1;0;0;3;1;3;5;0;18
431220 Maximiliano de Almeida;0;0;1;0;1;0;0;0;0;0;0;1;1;1;2;0;5;3;2;1;1;2;0;20
431225 Minas do Leão;0;1;0;0;1;0;0;0;0;0;2;0;1;1;3;2;2;5;2;4;1;4;0;28
431230 Miraguaí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;0;3;4;0;13
431235 Montauri;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;4
431237 Monte Alegre dos Campos;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;1;2;1;1;1;0;11
431238 Monte Belo do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;3;1;2;0;11
431240 Montenegro;0;0;5;0;5;1;0;1;1;8;7;5;9;7;9;9;10;29;24;32;28;29;0;214
431242 Mormaço;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;3;0;7
431244 Morrinhos do Sul;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;2;0;2;2;2;0;13
431245 Morro Redondo;1;0;0;0;1;0;1;0;0;1;1;0;0;2;2;4;1;3;4;6;4;9;0;39
431247 Morro Reuter;0;1;0;0;1;1;0;1;0;1;1;0;0;3;0;1;3;3;1;5;0;2;0;23
431250 Mostardas;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;4;3;1;1;5;5;6;0;29
431260 Muçum;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;3;0;4;5;3;0;18
431261 Muitos Capões;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;2;0;1;0;2;1;2;0;11
431262 Muliterno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;6
431265 Não-Me-Toque;1;0;1;0;2;0;0;0;0;1;1;1;1;0;2;0;1;6;4;7;4;13;0;43
431267 Nicolau Vergueiro;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;6
431270 Nonoai;0;0;1;0;1;0;0;0;0;1;1;0;2;0;2;2;2;3;3;3;4;9;1;34
431275 Nova Alvorada;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;1;1;1;0;1;1;2;0;12
431280 Nova Araçá;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;8
431290 Nova Bassano;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;0;1;3;3;5;0;18
431295 Nova Boa Vista;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;2;4;0;11
431300 Nova Bréscia;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;2;1;0;3;4;2;0;16
431301 Nova Candelária;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;3;3;0;10
431303 Nova Esperança do Sul;1;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;1;4;0;0;3;0;14
431306 Nova Hartz;2;1;0;0;3;0;0;0;0;2;0;0;0;4;4;3;1;3;3;2;5;5;0;35
431308 Nova Pádua;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;0;5
431310 Nova Palma;0;0;0;0;0;0;0;1;2;0;0;1;3;1;0;2;0;2;4;2;4;3;0;25
431320 Nova Petrópolis;0;1;0;0;1;0;0;3;0;2;2;0;1;2;1;8;6;4;7;8;7;16;0;68
431330 Nova Prata;1;1;0;0;2;0;1;0;0;2;1;3;2;2;5;3;2;5;10;7;9;13;0;67
431333 Nova Ramada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3
431335 Nova Roma do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;1;2;0;11
431337 Nova Santa Rita;2;0;3;0;5;0;0;1;0;1;3;1;1;2;2;5;5;1;4;11;10;5;0;57
431349 Novo Barreiro;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;7;4;0;18
431339 Novo Cabrais;0;0;2;0;2;0;0;0;0;0;1;0;0;0;2;0;0;2;0;1;1;2;0;11
431340 Novo Hamburgo;12;5;17;0;34;5;4;11;14;36;34;33;39;40;50;46;77;99;85;86;60;77;4;834
431342 Novo Machado;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;2;2;2;5;1;3;0;20
431344 Novo Tiradentes;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;5
431350 Osório;2;1;1;0;4;1;1;0;2;3;3;8;3;6;9;8;13;10;11;12;11;22;1;128
431360 Paim Filho;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;2;2;1;2;0;13
431365 Palmares do Sul;0;0;3;0;3;0;0;0;0;1;2;0;2;2;2;5;6;6;1;6;3;5;1;45
431370 Palmeira das Missões;3;0;4;0;7;0;2;1;4;1;4;9;5;8;8;7;12;13;13;16;10;9;0;129
431380 Palmitinho;1;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1;2;4;4;4;4;0;26
431390 Panambi;0;0;1;0;1;0;1;0;4;2;1;3;2;2;4;5;15;8;8;21;8;14;0;99
431395 Pantano Grande;0;0;1;0;1;0;1;0;0;1;1;2;2;2;3;1;0;8;8;1;4;1;0;36
431400 Paraí;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;2;2;2;1;2;0;17
431402 Paraíso do Sul;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;2;4;5;9;4;7;0;37
431403 Pareci Novo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;4;4;0;15
431405 Parobé;5;1;4;0;10;2;3;0;6;8;8;2;8;8;7;8;8;19;8;10;6;8;0;129
431406 Passa Sete;1;0;0;0;1;0;0;0;0;0;1;1;1;0;2;1;2;4;2;0;2;7;0;24
431407 Passo do Sobrado;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;6;6;3;3;5;0;29
431410 Passo Fundo;13;8;9;0;30;1;2;2;8;19;13;20;23;25;41;29;49;42;60;49;66;87;0;566
431415 Paverama;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;2;3;4;12;5;12;0;45
431420 Pedro Osório;1;0;0;0;1;1;0;0;0;1;0;1;0;4;0;3;1;7;9;6;3;8;0;45
431430 Pejuçara;2;0;0;0;2;0;0;0;0;2;0;0;0;0;1;2;3;1;0;4;4;3;0;22
431440 Pelotas;37;6;26;0;69;10;2;10;18;28;25;28;38;62;68;90;104;146;178;175;146;242;0;1439
431442 Picada Café;0;1;1;0;2;1;0;0;1;1;0;0;0;0;0;0;0;2;1;1;2;1;0;12
431445 Pinhal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;2;3;1;1;0;11
431447 Pinhal Grande;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0;0;3;0;2;0;10
431449 Pinheirinho do Vale;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;3;1;0;2;1;5;0;16
431450 Pinheiro Machado;2;0;3;0;5;0;0;1;0;2;0;1;3;1;5;11;7;8;9;9;7;10;0;79
431455 Pirapó;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;5
431460 Piratini;1;0;2;0;3;0;0;0;0;0;1;1;0;3;5;7;5;8;7;12;8;22;0;82
431470 Planalto;0;1;0;0;1;1;0;0;1;0;1;2;0;2;3;3;3;6;2;4;7;6;0;42
431475 Poço das Antas;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;2;2;0;1;0;3;0;12
431477 Pontão;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;2;0;9
431478 Ponte Preta;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;4;6;0;14
431480 Portão;1;0;1;0;2;0;1;1;2;3;1;2;4;3;4;4;7;9;4;6;9;16;0;78
431490 Porto Alegre;74;31;70;0;175;22;29;26;107;180;184;188;238;280;295;361;357;454;567;600;502;735;0;5300
431500 Porto Lucena;0;0;0;0;0;1;0;0;0;0;3;0;1;2;1;1;2;1;5;7;4;1;0;29
431505 Porto Mauá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;0;10
431507 Porto Vera Cruz;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;2;0;8
431510 Porto Xavier;1;0;0;0;1;0;0;0;1;0;2;0;0;1;2;3;3;4;6;8;6;10;0;47
431513 Pouso Novo;0;0;0;0;0;1;0;1;0;0;1;2;1;0;0;1;1;1;1;2;3;1;0;16
431514 Presidente Lucena;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;2;3;3;1;0;13
431515 Progresso;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2;5;0;1;3;4;4;5;0;28
431517 Protásio Alves;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;1;0;1;0;0;6
431520 Putinga;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;3;0;1;0;0;2;5;0;15
431530 Quaraí;7;0;2;0;9;1;0;0;0;3;1;2;3;3;3;8;16;11;8;11;9;17;0;105
431532 Quevedos;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;4;1;0;3;0;0;12
431535 Quinze de Novembro;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3;1;4;3;0;13
431540 Redentora;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;5;3;2;0;3;3;6;0;28
431545 Relvado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;0;7
431550 Restinga Seca;0;0;0;0;0;0;0;0;0;0;2;2;1;0;3;4;1;5;10;10;10;17;0;65
431555 Rio dos Índios;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;0;2;0;9
431560 Rio Grande;23;5;11;0;39;10;1;2;14;11;11;23;28;49;63;68;78;88;80;110;86;120;0;881
431570 Rio Pardo;2;0;3;0;5;2;0;0;1;0;4;6;6;4;7;9;12;20;22;18;17;27;0;160
431575 Riozinho;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;3;0;9
431580 Roca Sales;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;2;7;2;7;10;12;0;46
431590 Rodeio Bonito;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;1;0;1;2;1;0;0;0;10
431600 Rolante;0;0;2;0;2;0;0;0;1;0;0;1;2;2;1;10;6;8;11;11;6;11;0;72
431610 Ronda Alta;3;1;0;0;4;0;0;0;1;0;1;1;1;1;0;0;5;1;1;4;2;8;0;30
431620 Rondinha;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;2;1;3;5;4;3;0;22
431630 Roque Gonzales;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;2;4;2;6;1;4;7;0;30
431640 Rosário do Sul;0;1;3;0;4;3;0;1;1;3;4;3;2;2;8;16;10;17;29;18;19;36;0;176
431642 Sagrada Família;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;2;1;2;1;0;11
431643 Saldanha Marinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;4;0;9
431645 Salto do Jacuí;0;0;1;0;1;0;0;0;0;1;0;1;1;1;2;1;5;0;4;2;4;4;0;27
