Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
412862 Alto Paraíso;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;2;1;3;0;1;3;0;15
410060 Alto Paraná;1;0;0;0;1;0;0;0;1;0;0;0;1;2;3;2;2;4;3;2;6;12;0;39
410070 Alto Piquiri;1;0;0;0;1;0;1;0;1;0;0;1;1;3;2;2;1;5;2;3;2;10;0;35
410050 Altônia;2;0;2;0;4;0;0;0;1;2;1;0;2;3;4;3;4;8;13;12;12;13;1;83
410080 Alvorada do Sul;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;4;4;3;4;5;8;0;35
410090 Amaporã;1;2;0;0;3;0;0;0;0;1;0;0;0;1;1;2;0;0;1;2;0;2;0;13
410100 Ampére;0;0;5;0;5;0;0;0;1;1;1;0;2;3;2;4;6;4;6;1;5;9;0;50
410105 Anahy;0;0;1;0;1;0;0;1;0;2;0;1;0;0;0;1;1;0;1;1;1;1;0;11
410110 Andirá;0;1;0;0;1;1;0;2;2;0;2;6;2;3;3;13;6;7;12;8;8;10;0;86
410115 Ângulo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;4
410120 Antonina;3;0;0;0;3;2;0;0;1;2;2;1;3;3;3;2;6;10;9;7;10;17;0;81
410130 Antônio Olinto;0;0;0;0;0;0;1;0;0;1;1;1;0;2;0;1;1;3;2;3;3;4;0;23
410140 Apucarana;6;1;5;0;12;5;1;3;11;9;14;12;15;7;21;28;23;27;49;33;38;68;0;376
410150 Arapongas;9;2;3;0;14;2;1;1;4;12;6;4;11;12;12;17;16;20;30;30;27;48;0;267
410160 Arapoti;3;0;1;0;4;0;0;1;3;0;0;5;3;5;5;7;5;7;13;9;6;7;0;80
410165 Arapuã;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;3;0;1;0;3;0;11
410170 Araruna;2;0;0;0;2;0;0;0;1;2;0;0;2;4;5;2;2;5;3;3;6;5;0;42
410180 Araucária;10;2;2;0;14;1;2;4;9;20;15;11;17;9;18;21;19;26;33;33;24;38;0;314
410185 Ariranha do Ivaí;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;5
410190 Assaí;2;0;1;0;3;2;0;1;1;0;0;2;3;1;5;5;1;6;7;5;9;16;0;67
410200 Assis Chateaubriand;7;2;2;0;11;0;0;0;4;0;3;7;4;1;7;7;17;7;14;13;12;17;0;124
410210 Astorga;5;1;3;0;9;1;0;0;1;2;1;2;4;5;7;11;5;7;10;8;10;18;0;101
410220 Atalaia;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;2;1;5;0;11
410230 Balsa Nova;0;0;0;0;0;0;0;1;0;3;0;2;2;1;2;4;3;3;5;1;3;7;0;37
410240 Bandeirantes;1;1;2;0;4;0;0;0;3;2;4;7;4;6;5;8;10;10;14;23;13;24;0;137
410250 Barbosa Ferraz;0;0;1;0;1;3;0;1;1;0;0;3;3;3;4;0;3;2;6;5;6;10;0;51
410270 Barra do Jacaré;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;1;2;0;3;0;10
410260 Barracão;1;1;0;0;2;1;0;1;0;0;0;0;0;0;1;2;3;3;5;7;2;5;0;32
410275 Bela Vista da Caroba;1;0;1;0;2;0;0;0;0;0;0;0;0;0;2;1;0;0;2;1;3;4;0;15
410280 Bela Vista do Paraíso;1;0;0;0;1;0;0;0;1;2;3;2;2;4;4;4;7;5;7;14;4;12;0;72
410290 Bituruna;1;1;2;0;4;3;0;0;0;2;1;1;1;2;1;0;6;3;5;3;5;4;0;41
410300 Boa Esperança;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;2;1;1;3;0;2;7;0;18
410302 Boa Esperança do Iguaçu;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;4
410304 Boa Ventura de São Roque;2;1;0;0;3;0;0;2;0;0;1;0;1;1;2;3;4;2;1;1;2;1;0;24
410305 Boa Vista da Aparecida;0;1;1;0;2;0;0;0;1;0;0;0;1;2;0;3;1;0;1;6;2;7;0;26
410310 Bocaiúva do Sul;1;1;1;0;3;0;1;2;0;1;0;1;0;1;1;1;1;1;11;5;3;6;0;38
410315 Bom Jesus do Sul;2;0;0;0;2;1;0;0;3;2;0;0;0;0;1;1;1;3;0;0;0;2;0;16
410320 Bom Sucesso;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;1;4;3;1;4;0;18
410322 Bom Sucesso do Sul;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;1;0;8
410330 Borrazópolis;3;0;0;0;3;0;0;0;0;0;0;0;1;2;1;3;5;4;2;1;6;7;0;35
410335 Braganey;1;0;0;0;1;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;4;8;0;24
410337 Brasilândia do Sul;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;2;2;0;1;0;10
410340 Cafeara;1;0;1;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;7
410345 Cafelândia;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;4;1;3;6;0;23
410347 Cafezal do Sul;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;1;0;1;2;2;3;3;0;16
410350 Califórnia;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;1;0;4;5;3;2;6;0;26
410360 Cambará;2;1;2;0;5;0;0;0;3;4;3;2;4;4;6;12;6;9;14;20;9;12;2;115
410370 Cambé;8;2;1;0;11;3;1;1;10;13;9;13;16;6;10;15;24;24;26;31;29;48;0;290
410380 Cambira;0;0;1;0;1;0;0;0;0;0;1;1;1;1;3;3;3;2;1;3;4;2;0;26
410390 Campina da Lagoa;3;0;1;0;4;0;0;0;0;0;1;1;0;1;4;3;3;5;4;5;3;10;0;44
410395 Campina do Simão;2;0;1;0;3;1;0;0;0;1;0;0;1;2;0;0;1;0;0;3;0;7;0;19
410400 Campina Grande do Sul;3;1;3;0;7;2;1;0;1;1;5;4;3;7;7;10;7;9;7;11;7;5;2;96
410405 Campo Bonito;0;0;0;0;0;2;0;0;1;0;0;1;2;1;0;1;1;2;3;2;2;2;0;20
410410 Campo do Tenente;1;0;0;0;1;0;0;0;0;0;0;2;1;1;2;1;2;3;1;2;1;2;0;19
410420 Campo Largo;11;1;6;0;18;1;0;1;9;10;19;11;11;12;12;32;20;34;27;35;28;41;0;321
410425 Campo Magro;1;0;0;0;1;0;0;1;0;1;3;1;2;5;3;1;6;0;6;2;1;1;0;34
410430 Campo Mourão;7;4;5;0;16;0;0;5;7;8;9;13;9;13;14;14;18;18;25;25;32;45;0;271
410440 Cândido de Abreu;0;1;1;0;2;0;1;0;0;0;2;2;2;2;1;2;3;5;6;9;2;10;0;49
410442 Candói;2;0;2;0;4;0;0;1;1;2;0;2;1;2;5;2;5;5;2;9;0;3;0;44
410445 Cantagalo;3;0;3;0;6;0;1;0;2;1;0;1;1;0;3;3;5;3;1;4;3;7;0;41
410450 Capanema;1;0;0;0;1;1;0;0;0;2;2;2;3;2;0;7;3;4;8;8;4;16;0;63
410460 Capitão Leônidas Marques;0;0;0;0;0;1;0;0;0;2;3;2;1;1;1;1;4;6;4;4;8;10;0;48
410465 Carambeí;2;0;2;0;4;1;0;0;1;1;1;2;0;0;3;2;3;2;3;4;1;6;0;34
410470 Carlópolis;1;0;1;0;2;0;0;0;0;1;2;2;1;1;6;1;4;5;9;6;4;6;0;50
410480 Cascavel;15;9;9;0;33;9;3;9;20;35;34;24;34;39;46;50;62;64;67;86;50;83;0;748
410490 Castro;14;1;2;0;17;2;1;5;2;10;8;7;10;9;13;13;17;16;17;25;21;28;0;221
410500 Catanduvas;0;0;1;0;1;0;1;0;0;1;0;2;0;2;1;4;1;2;4;3;4;6;0;32
410510 Centenário do Sul;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;1;1;5;6;5;4;11;0;43
410520 Cerro Azul;1;0;2;0;3;0;0;0;0;1;0;0;1;2;1;0;3;3;3;5;3;12;0;37
410530 Céu Azul;1;0;0;0;1;0;0;0;1;1;2;1;2;2;0;3;5;6;4;5;2;5;0;40
410540 Chopinzinho;1;1;3;0;5;0;0;1;1;1;1;1;1;2;5;4;3;5;7;1;6;6;0;50
410550 Cianorte;5;0;2;0;7;0;2;0;1;4;6;4;7;2;5;8;20;14;27;25;25;31;0;188
410560 Cidade Gaúcha;1;0;0;0;1;0;0;1;1;1;0;0;3;1;0;2;2;5;8;5;2;5;0;37
410570 Clevelândia;2;0;3;0;5;0;3;0;0;1;2;3;4;1;3;6;3;8;8;4;6;3;0;60
410580 Colombo;22;6;15;0;43;8;3;6;20;33;38;30;35;28;43;50;36;46;37;46;34;49;0;585
410590 Colorado;3;0;2;0;5;1;0;1;2;2;0;0;2;3;1;5;3;9;7;12;5;9;0;67
410600 Congonhinhas;1;1;0;0;2;1;0;0;0;1;1;0;2;2;0;3;0;1;5;3;1;5;0;27
410610 Conselheiro Mairinck;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;1;2;0;10
410620 Contenda;1;0;0;0;1;2;0;0;0;0;0;1;3;0;2;3;5;5;0;3;5;5;0;35
410630 Corbélia;1;0;3;0;4;0;1;0;1;1;1;3;5;2;4;1;3;8;7;7;3;13;0;64
410640 Cornélio Procópio;1;2;1;0;4;0;0;0;2;3;5;8;5;9;12;8;14;12;19;17;20;34;0;172
410645 Coronel Domingos Soares;1;1;0;0;2;0;0;0;0;0;1;2;2;0;0;1;0;2;1;2;0;0;0;13
410650 Coronel Vivida;2;2;3;0;7;2;0;1;3;3;4;0;0;3;3;3;5;7;10;9;10;17;0;87
410655 Corumbataí do Sul;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;2;5;1;2;5;5;2;0;28
410680 Cruz Machado;2;0;1;0;3;0;0;0;0;3;2;1;2;6;5;1;4;9;8;8;9;15;0;76
410657 Cruzeiro do Iguaçu;1;0;0;0;1;0;0;0;0;0;0;0;0;2;4;1;1;2;1;0;1;3;0;16
410660 Cruzeiro do Oeste;3;1;0;0;4;0;0;1;0;1;2;1;5;4;0;8;4;11;8;9;12;24;1;95
410670 Cruzeiro do Sul;0;0;0;0;0;0;1;0;0;1;1;2;0;1;0;1;1;1;0;5;1;1;0;16
410685 Cruzmaltina;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;1;0;6
410690 Curitiba;105;28;68;0;201;42;17;39;118;195;152;186;210;239;278;305;333;444;520;541;442;665;1;4928
410700 Curiúva;1;1;3;0;5;0;1;0;1;0;2;2;2;1;2;2;5;4;4;6;8;6;0;51
410715 Diamante D'Oeste;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;2;2;5;0;1;0;14
410710 Diamante do Norte;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;2;1;1;3;3;3;0;17
410712 Diamante do Sul;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;3;0;10
410720 Dois Vizinhos;2;1;0;0;3;0;0;0;0;1;4;1;2;4;1;4;3;3;7;9;10;12;0;64
410725 Douradina;0;0;1;0;1;0;0;0;1;0;0;0;0;0;3;0;2;1;0;5;2;4;0;19
410730 Doutor Camargo;2;0;1;0;3;0;0;0;1;0;0;0;0;0;1;1;2;3;2;4;2;6;0;25
412863 Doutor Ulysses;1;0;0;0;1;0;1;0;0;0;0;1;0;0;2;1;0;3;2;2;2;3;0;18
410740 Enéas Marques;3;0;0;0;3;0;0;0;0;0;0;0;0;1;0;2;1;1;3;5;0;5;0;21
410750 Engenheiro Beltrão;2;0;2;0;4;0;1;1;0;4;2;1;1;0;1;4;2;4;7;4;2;6;0;44
410753 Entre Rios do Oeste;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;2;0;1;0;6;1;0;15
410752 Esperança Nova;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;1;2;0;8
410754 Espigão Alto do Iguaçu;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;1;1;3;1;0;1;1;0;12
410755 Farol;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;3;0;1;0;3;3;3;0;18
410760 Faxinal;2;0;0;0;2;0;1;0;2;0;4;3;3;0;3;3;3;7;5;11;11;14;0;72
410765 Fazenda Rio Grande;8;4;10;0;22;4;0;2;9;9;10;15;6;10;11;17;15;19;17;14;15;10;0;205
410770 Fênix;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;3;2;1;4;0;18
410773 Fernandes Pinheiro;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;0;9
410775 Figueira;1;0;0;0;1;0;1;0;0;2;0;2;1;2;1;1;9;8;4;3;5;10;0;50
410785 Flor da Serra do Sul;0;0;1;0;1;0;0;0;0;0;2;0;2;0;0;1;1;1;2;2;1;5;0;18
410780 Floraí;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;3;6;2;0;5;0;20
410790 Floresta;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0;2;4;3;0;2;2;5;0;23
410800 Florestópolis;3;0;1;0;4;0;0;0;0;0;0;2;2;3;2;4;2;3;3;2;3;12;0;42
410810 Flórida;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;2;0;7
410820 Formosa do Oeste;1;0;0;0;1;0;0;0;0;0;0;0;2;0;1;1;0;9;2;6;2;8;0;32
410830 Foz do Iguaçu;24;6;24;0;54;9;6;11;59;63;64;71;56;51;61;56;41;49;78;57;58;66;2;912
410845 Foz do Jordão;0;0;1;0;1;1;1;0;2;0;0;0;0;1;1;0;3;4;3;4;2;2;0;25
410832 Francisco Alves;0;0;1;0;1;0;0;0;1;0;0;1;1;0;2;0;5;4;1;4;1;11;0;32
410840 Francisco Beltrão;5;5;4;0;14;1;1;2;3;5;7;8;7;9;8;13;16;16;27;22;27;25;0;211
410850 General Carneiro;3;1;3;0;7;1;0;1;2;2;2;4;2;1;4;3;3;3;4;7;3;2;0;51
410855 Godoy Moreira;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;3;1;2;0;10
410860 Goioerê;4;0;1;0;5;1;1;3;4;3;4;5;2;1;3;8;6;11;9;12;5;14;0;97
410865 Goioxim;1;1;0;0;2;0;0;0;0;0;1;0;1;2;4;0;0;2;3;4;2;4;0;25
410870 Grandes Rios;1;0;0;0;1;1;0;1;0;0;0;2;1;1;0;1;1;2;2;5;1;5;0;24
410880 Guaíra;2;0;2;0;4;0;1;1;7;6;6;10;3;6;1;2;13;10;16;11;18;17;0;132
410890 Guairaçá;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;1;0;1;2;3;2;5;0;19
410895 Guamiranga;0;0;0;0;0;1;1;1;0;0;2;0;0;1;1;0;0;5;1;2;1;3;0;19
410900 Guapirama;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;2;1;2;2;3;2;0;18
410910 Guaporema;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;0;6
410920 Guaraci;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;2;1;4;1;1;2;0;18
410930 Guaraniaçu;2;0;1;0;3;1;0;0;2;2;1;2;2;2;2;2;5;7;8;5;2;11;0;57
410940 Guarapuava;31;8;21;0;60;2;4;1;15;23;19;26;24;28;33;39;45;51;60;43;47;59;0;579
410950 Guaraqueçaba;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;3;0;10
410960 Guaratuba;3;0;2;0;5;3;0;0;3;2;2;4;2;7;4;7;11;6;4;11;7;8;0;86
410965 Honório Serpa;0;0;1;0;1;0;0;0;0;0;1;0;1;3;1;2;1;1;2;1;1;2;0;17
410970 Ibaiti;3;1;1;0;5;1;0;0;1;1;2;5;5;4;6;8;12;12;17;15;13;26;0;133
410975 Ibema;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;3;1;5;3;1;0;19
410980 Ibiporã;5;0;2;0;7;0;0;0;7;8;3;3;7;8;4;11;9;17;9;19;12;25;0;149
410990 Icaraíma;1;1;2;0;4;0;0;0;1;1;0;0;2;3;2;1;0;4;5;7;2;9;0;41
411000 Iguaraçu;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;1;4;0;14
411005 Iguatu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;2;0;0;6
411007 Imbaú;1;0;1;0;2;0;0;0;0;1;1;0;2;2;3;1;4;2;1;3;5;7;0;34
411010 Imbituva;6;0;3;0;9;1;0;2;1;6;4;2;5;4;8;6;5;12;7;12;11;14;0;109
411020 Inácio Martins;2;0;1;0;3;0;0;1;1;1;1;0;2;1;2;3;1;4;3;3;2;6;0;34
411030 Inajá;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;0;1;1;5;0;13
411040 Indianópolis;2;0;0;0;2;0;0;0;0;1;0;0;0;1;1;2;1;2;0;4;6;6;0;26
411050 Ipiranga;4;1;2;0;7;0;3;1;1;1;1;2;1;3;3;1;0;2;3;3;4;7;0;43
411060 Iporã;2;0;1;0;3;0;1;0;1;0;5;3;4;1;5;2;3;4;2;15;9;17;0;75
411065 Iracema do Oeste;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;2;3;2;3;2;0;0;16
411070 Irati;1;3;5;0;9;3;0;0;3;3;2;3;3;9;8;11;18;14;22;18;29;19;0;174
411080 Iretama;1;1;2;0;4;0;0;0;0;2;2;1;0;3;2;6;1;5;5;0;5;8;0;44
411090 Itaguajé;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;2;1;1;6;6;0;19
411095 Itaipulândia;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;0;2;0;0;2;3;0;0;12
411100 Itambaracá;2;0;1;0;3;0;0;0;0;0;0;0;3;2;1;3;2;1;7;4;4;4;0;34
411110 Itambé;4;0;0;0;4;0;0;0;0;0;0;1;1;0;1;0;1;3;3;3;4;8;0;29
411120 Itapejara d'Oeste;1;0;0;0;1;0;0;0;0;0;0;1;2;1;0;3;3;3;7;3;3;2;0;29
411125 Itaperuçu;2;0;3;0;5;0;0;1;2;3;5;4;1;2;4;1;4;7;4;4;5;11;0;63
411130 Itaúna do Sul;2;0;0;0;2;0;0;0;1;1;1;0;0;1;1;1;0;1;0;2;3;4;0;18
411140 Ivaí;1;0;1;0;2;1;0;0;0;1;0;1;2;1;0;4;5;1;3;2;4;10;0;37
411150 Ivaiporã;4;1;2;0;7;0;0;0;1;1;4;5;6;3;5;2;8;17;14;22;14;22;0;131
411155 Ivaté;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;2;3;4;1;5;0;23
411160 Ivatuba;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;1;2;0;2;3;0;13
411170 Jaboti;1;0;0;0;1;0;0;0;0;1;0;1;2;2;0;2;1;7;3;1;2;2;0;25
411180 Jacarezinho;4;1;0;0;5;3;1;0;4;7;2;5;9;16;10;5;4;15;14;18;18;27;0;163
411190 Jaguapitã;1;0;0;0;1;1;1;1;3;1;0;2;4;4;2;1;3;1;6;7;4;8;0;50
411200 Jaguariaíva;5;4;0;0;9;1;1;1;1;2;5;5;7;10;7;12;13;11;16;10;8;8;0;127
411210 Jandaia do Sul;1;0;2;0;3;0;1;0;0;3;3;2;5;3;5;4;3;6;6;13;5;22;0;84
411220 Janiópolis;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;5;3;4;5;8;0;30
411230 Japira;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;1;1;0;2;0;10
411240 Japurá;1;1;0;0;2;0;0;0;1;0;0;2;2;1;0;0;0;0;1;3;3;9;1;25
411250 Jardim Alegre;0;0;1;0;1;0;0;1;1;1;1;2;1;3;1;0;6;4;4;8;6;7;0;47
411260 Jardim Olinda;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;5
411270 Jataizinho;2;0;1;0;3;0;0;1;1;1;1;1;1;3;4;2;5;3;6;1;6;8;0;47
411275 Jesuítas;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;4;5;6;4;8;9;7;0;49
411280 Joaquim Távora;0;0;0;0;0;0;0;1;1;1;1;1;0;1;3;0;5;1;1;8;1;9;0;34
411290 Jundiaí do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;4;3;5;0;19
411295 Juranda;3;0;0;0;3;0;0;0;0;0;1;2;2;0;0;0;1;0;5;2;4;5;0;25
411300 Jussara;1;0;1;0;2;0;0;0;1;1;1;0;1;1;0;0;3;2;3;2;0;2;0;19
411310 Kaloré;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;2;1;6;4;2;4;0;27
411320 Lapa;3;1;6;0;10;1;0;0;4;3;7;2;6;3;13;8;13;9;12;16;15;24;0;146
411325 Laranjal;1;1;1;0;3;0;0;1;0;0;0;1;1;0;1;0;2;1;1;0;1;2;0;14
411330 Laranjeiras do Sul;4;1;2;0;7;3;2;0;3;2;3;5;4;8;7;5;10;6;7;15;11;26;0;124
411340 Leópolis;0;0;0;0;0;0;1;0;1;0;0;0;1;2;1;0;0;1;1;2;3;4;0;17
411342 Lidianópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;3;0;9
411345 Lindoeste;1;0;1;0;2;0;0;1;0;1;1;0;0;3;1;0;2;1;3;1;0;2;0;18
411350 Loanda;0;0;1;0;1;0;0;1;1;2;1;3;0;1;4;4;6;7;8;9;8;15;0;71
411360 Lobato;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;4;2;0;12
411370 Londrina;18;6;18;0;42;14;7;9;35;50;47;55;61;62;73;90;109;110;149;166;147;263;5;1494
411373 Luiziana;3;0;0;0;3;0;0;1;0;0;1;0;2;1;0;3;2;1;5;4;3;2;0;28
411375 Lunardelli;1;0;0;0;1;1;0;1;0;1;0;2;0;0;2;1;0;5;2;2;2;5;0;25
411380 Lupionópolis;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;3;0;0;0;4;0;10
411390 Mallet;1;0;1;0;2;0;0;0;1;0;0;0;0;1;1;5;2;2;7;8;3;18;0;50
411400 Mamborê;0;0;0;0;0;0;1;1;1;1;0;1;0;4;2;2;7;8;2;8;6;8;0;52
411410 Mandaguaçu;3;0;1;0;4;0;0;0;2;3;0;1;2;2;1;3;2;4;6;3;2;10;0;45
411420 Mandaguari;2;0;0;0;2;1;0;1;2;1;4;2;5;4;5;6;4;7;8;10;11;16;0;89
411430 Mandirituba;1;1;2;0;4;0;0;0;3;3;4;4;2;5;4;3;7;10;10;13;9;12;0;93
411435 Manfrinópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
411440 Mangueirinha;3;0;2;0;5;0;0;0;2;2;0;1;0;5;3;2;3;5;3;6;8;12;0;57
411450 Manoel Ribas;0;0;2;0;2;0;0;1;0;0;1;0;1;0;2;2;3;5;5;5;7;9;0;43
411460 Marechal Cândido Rondon;3;0;4;0;7;0;0;0;6;4;3;9;9;8;7;9;11;19;17;20;10;18;0;157
411470 Maria Helena;0;0;1;0;1;0;0;0;0;1;0;0;0;2;2;1;1;4;0;2;3;6;0;23
411480 Marialva;2;0;0;0;2;0;0;0;0;4;0;1;2;8;7;8;3;8;8;9;19;17;0;96
411490 Marilândia do Sul;2;1;0;0;3;0;0;0;1;0;1;1;0;2;1;3;5;5;2;2;3;5;0;34
411500 Marilena;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;2;1;2;2;4;4;3;0;24
411510 Mariluz;0;0;1;0;1;0;0;0;2;1;0;2;3;1;2;4;6;7;6;6;3;5;0;49
411520 Maringá;18;2;8;0;28;6;3;9;11;24;17;15;30;49;39;65;68;89;83;112;78;160;4;890
411530 Mariópolis;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;1;1;4;0;11
411535 Maripá;1;0;0;0;1;0;0;0;0;2;0;0;0;1;2;1;1;2;1;2;1;4;0;18
411540 Marmeleiro;0;0;0;0;0;0;0;1;1;2;1;6;1;0;2;3;2;3;3;8;5;3;0;41
411545 Marquinho;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;2;1;1;2;3;0;14
411550 Marumbi;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;3;1;0;2;2;2;0;14
411560 Matelândia;1;0;1;0;2;0;0;0;0;3;2;2;2;3;4;2;5;6;5;4;5;9;0;54
411570 Matinhos;3;0;4;0;7;1;2;1;3;0;2;4;2;10;4;6;6;9;4;5;6;6;0;78
411573 Mato Rico;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;0;7
411575 Mauá da Serra;1;0;1;0;2;0;0;0;0;0;1;1;0;0;0;2;1;1;1;1;2;3;0;15
411580 Medianeira;2;0;2;0;4;0;2;1;4;2;1;4;6;8;3;5;9;13;13;12;4;16;0;107
411585 Mercedes;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;1;0;0;8
411590 Mirador;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;1;0;1;1;0;8
411600 Miraselva;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;1;3;2;0;0;11
411605 Missal;1;0;1;0;2;0;1;0;0;1;1;0;3;3;1;3;3;8;2;2;0;3;0;33
411610 Moreira Sales;2;1;1;0;4;0;0;0;0;2;0;0;0;1;2;1;2;7;9;7;11;18;0;64
411620 Morretes;4;0;1;0;5;0;1;1;1;1;1;2;3;2;5;7;4;7;9;7;6;6;0;68
411630 Munhoz de Melo;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;2;1;0;1;9
411640 Nossa Senhora das Graças;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;3;1;2;1;0;6;0;17
411650 Nova Aliança do Ivaí;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;5
411660 Nova América da Colina;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;3;0;2;0;13
411670 Nova Aurora;0;1;1;0;2;0;0;0;0;1;0;0;0;2;2;2;4;6;8;6;9;9;0;51
411680 Nova Cantu;0;0;1;0;1;0;0;0;0;0;1;2;0;1;2;2;4;0;1;4;3;6;0;27
411690 Nova Esperança;3;1;0;0;4;1;0;1;2;2;3;1;1;1;8;4;11;13;12;12;12;18;0;106
411695 Nova Esperança do Sudoeste;1;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;1;0;2;2;3;0;13
411700 Nova Fátima;1;0;1;0;2;1;0;0;1;0;0;0;2;3;0;5;0;3;4;4;5;3;0;33
411705 Nova Laranjeiras;0;0;1;0;1;2;1;0;2;3;1;2;0;3;2;3;3;6;5;1;2;7;0;44
411710 Nova Londrina;0;0;0;0;0;0;0;0;5;2;0;0;2;5;3;1;6;4;7;5;3;6;0;49
411720 Nova Olímpia;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;1;1;2;2;4;3;7;0;27
