Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
420130 Araquari;2;0;2;0;4;0;0;0;0;1;1;1;2;2;1;3;1;3;7;3;4;5;0;38
420140 Araranguá;5;1;0;0;6;0;0;2;0;1;2;1;2;5;6;9;21;13;15;17;20;60;0;180
420150 Armazém;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;2;2;2;6;0;18
420160 Arroio Trinta;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;4;5;0;15
420165 Arvoredo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;4
420170 Ascurra;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4;1;3;2;2;3;12;0;29
420180 Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;1;1;5;0;13
420190 Aurora;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3;1;3;3;0;13
420195 Balneário Arroio do Silva;0;0;2;0;2;1;0;0;1;0;1;0;2;2;1;2;1;5;1;7;2;8;0;36
420205 Balneário Barra do Sul;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;2;0;3;4;2;2;7;0;23
420200 Balneário Camboriú;3;1;4;0;8;0;1;0;0;2;1;4;4;6;13;8;17;13;16;28;29;90;0;240
420207 Balneário Gaivota;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;2;4;2;2;3;0;18
421280 Balneário Piçarras;0;0;1;0;1;2;1;0;0;0;0;1;2;3;1;4;2;5;8;5;8;18;0;61
420208 Bandeirante;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;2;0;1;2;0;9
420209 Barra Bonita;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;4;0;10
420210 Barra Velha;0;1;1;0;2;0;0;0;1;2;0;3;2;0;5;3;5;5;5;7;9;20;0;69
420213 Bela Vista do Toldo;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;2;1;2;3;2;6;0;20
420215 Belmonte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;3;0;8
420220 Benedito Novo;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;4;3;2;4;1;10;0;28
420230 Biguaçu;2;0;5;0;7;0;0;0;1;0;1;0;2;2;5;7;7;9;10;8;23;36;0;118
420240 Blumenau;9;4;5;0;18;5;2;3;4;12;11;10;9;19;40;34;34;56;55;61;106;270;0;749
420243 Bocaina do Sul;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;1;1;1;4;0;11
420250 Bom Jardim da Serra;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;1;2;1;4;0;14
420253 Bom Jesus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;4
420257 Bom Jesus do Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;5
420260 Bom Retiro;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;1;2;6;9;0;25
420245 Bombinhas;0;0;2;0;2;0;0;0;0;0;0;1;0;2;1;1;1;0;0;0;2;8;0;18
420270 Botuverá;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;5;0;12
420280 Braço do Norte;3;0;0;0;3;1;0;0;0;2;2;2;1;1;4;3;1;3;11;4;5;18;0;61
420285 Braço do Trombudo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;3;0;6
420287 Brunópolis;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;1;0;0;3;0;8
420290 Brusque;3;1;1;0;5;2;1;2;2;6;3;4;4;3;5;5;14;17;22;25;20;88;0;228
420300 Caçador;5;0;4;0;9;2;0;0;1;1;1;4;6;4;6;12;11;12;27;24;20;51;0;191
420310 Caibi;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;2;7;0;13
420315 Calmon;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;4
420320 Camboriú;1;1;0;0;2;0;1;0;3;2;2;3;5;5;3;9;6;14;9;13;7;21;0;105
420330 Campo Alegre;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;5;0;1;2;6;2;14;1;36
420340 Campo Belo do Sul;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;1;2;4;4;1;4;0;20
420350 Campo Erê;0;0;1;0;1;0;0;0;1;0;0;0;2;2;0;0;0;1;4;3;3;7;0;24
420360 Campos Novos;2;0;1;0;3;0;0;0;0;4;3;0;1;2;3;6;9;6;12;12;20;35;0;116
420370 Canelinha;0;0;0;0;0;2;1;0;0;1;0;0;1;0;0;4;0;4;6;3;3;14;0;39
420380 Canoinhas;2;3;2;0;7;0;0;1;1;0;3;3;2;6;6;8;8;13;14;26;23;58;0;179
420325 Capão Alto;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;6;0;11
420390 Capinzal;0;0;0;0;0;1;1;0;0;1;0;1;0;1;3;5;4;1;3;3;4;20;0;48
420395 Capivari de Baixo;1;2;0;0;3;1;0;0;0;0;1;1;0;2;1;3;6;3;6;2;12;13;0;54
420400 Catanduvas;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;7;2;2;2;4;0;21
420410 Caxambu do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;2;6;0;15
420415 Celso Ramos;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;5
420417 Cerro Negro;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;2;0;1;0;7
420419 Chapadão do Lageado;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;2;0;7
420420 Chapecó;9;2;5;0;16;0;2;0;4;12;3;5;13;6;17;24;24;22;37;36;42;122;0;385
420425 Cocal do Sul;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;2;0;5;3;1;3;6;0;24
420430 Concórdia;4;0;2;0;6;1;0;0;2;2;2;1;5;4;6;7;4;8;10;14;10;75;0;157
420435 Cordilheira Alta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;0;7
420440 Coronel Freitas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;5;2;0;1;10;0;20
420445 Coronel Martins;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;3;0;7
420455 Correia Pinto;1;0;0;0;1;0;1;0;0;0;0;2;0;0;3;2;7;2;4;2;2;12;0;38
420450 Corupá;0;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;1;0;2;7;8;24;0;48
420460 Criciúma;9;7;6;0;22;4;0;1;3;4;7;4;18;13;22;35;27;34;40;48;64;157;0;503
420470 Cunha Porã;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;4;4;18;0;30
420475 Cunhataí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
420480 Curitibanos;5;0;2;0;7;0;0;0;2;1;2;2;3;7;9;5;7;9;16;14;16;43;0;143
420490 Descanso;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;1;1;4;0;12
420500 Dionísio Cerqueira;1;0;0;0;1;0;0;0;0;1;0;1;0;0;3;1;3;6;1;10;2;13;0;42
420510 Dona Emma;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;3;0;2;0;9
420515 Doutor Pedrinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;6;0;9
420517 Entre Rios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;4;0;7
420519 Ermo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3
420520 Erval Velho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;2;0;7
420530 Faxinal dos Guedes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;2;2;8;0;18
420535 Flor do Sertão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;4
420540 Florianópolis;6;3;6;0;15;1;1;1;4;8;16;12;15;18;36;41;48;61;65;78;94;361;0;875
420543 Formosa do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;6
420545 Forquilhinha;1;0;1;0;2;1;0;1;0;0;0;0;0;2;4;4;3;2;4;4;9;17;0;53
420550 Fraiburgo;3;1;0;0;4;1;0;0;2;1;1;1;0;1;2;2;4;7;4;13;10;21;0;74
420555 Frei Rogério;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
420560 Galvão;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;1;2;0;8
420570 Garopaba;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;6;3;2;1;3;8;0;29
420580 Garuva;1;1;1;0;3;0;0;0;0;1;0;1;1;2;0;3;2;2;0;2;1;11;0;29
420590 Gaspar;1;1;1;0;3;0;2;0;0;2;1;5;1;4;9;7;3;6;11;14;17;41;0;126
420600 Governador Celso Ramos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;3;3;12;0;24
420610 Grão Pará;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2;8;0;15
420620 Gravatal;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;4;0;3;1;1;5;15;0;32
420630 Guabiruba;2;0;0;0;2;0;0;0;0;1;0;0;0;1;2;4;1;1;4;6;2;14;0;38
420640 Guaraciaba;1;1;0;0;2;0;0;0;0;1;0;0;0;0;2;0;2;1;4;5;5;10;0;32
420650 Guaramirim;4;0;0;0;4;0;0;0;2;1;1;1;3;2;3;3;4;3;8;1;8;23;0;67
420660 Guarujá do Sul;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;3;1;2;5;0;16
420665 Guatambú;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;1;0;2;5;0;13
420670 Herval d'Oeste;0;0;0;0;0;1;1;0;0;1;1;0;1;3;2;4;2;6;5;9;9;18;0;63
420675 Ibiam;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
420680 Ibicaré;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;1;0;1;0;0;2;1;0;12
420690 Ibirama;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;3;7;5;3;6;10;16;0;55
420700 Içara;2;0;4;0;6;1;0;0;2;1;0;0;4;6;9;14;7;4;6;17;21;45;0;143
420710 Ilhota;1;1;0;0;2;0;0;0;2;0;0;1;1;1;1;3;1;2;2;1;1;9;0;27
420720 Imaruí;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;5;6;5;5;9;0;34
420730 Imbituba;2;2;0;0;4;0;2;0;0;3;1;2;2;5;4;7;4;14;15;11;12;56;0;142
420740 Imbuia;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;3;2;2;4;0;15
420750 Indaial;1;0;2;0;3;1;0;0;2;1;0;3;2;1;7;10;3;7;8;11;17;44;0;120
420757 Iomerê;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;4
420760 Ipira;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;2;13;0;20
420765 Iporã do Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;5;8;0;19
420768 Ipuaçu;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;2;2;7;0;17
420770 Ipumirim;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;2;5;0;10
420775 Iraceminha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;5;0;11
420780 Irani;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;2;4;2;0;13
420785 Irati;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;2;4;0;10
420790 Irineópolis;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;1;0;2;3;4;3;10;0;28
420800 Itá;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;3;4;0;11
420810 Itaiópolis;0;2;0;0;2;0;0;0;0;1;0;0;1;1;2;0;3;5;7;5;7;11;0;45
420820 Itajaí;10;2;6;0;18;4;0;0;5;2;10;7;20;15;24;17;40;37;29;49;57;145;0;479
420830 Itapema;1;1;3;0;5;1;1;0;0;1;3;3;1;5;1;4;8;3;7;17;10;24;0;94
420840 Itapiranga;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;0;3;3;1;8;11;0;31
420845 Itapoá;0;0;0;0;0;0;0;1;0;0;0;0;2;4;3;0;3;1;2;0;1;10;0;27
420850 Ituporanga;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;3;2;3;2;3;7;19;0;43
420860 Jaborá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;9
420870 Jacinto Machado;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;2;0;1;4;1;3;5;0;19
420880 Jaguaruna;0;0;0;0;0;0;0;0;0;1;0;1;0;0;5;0;5;1;4;2;5;18;0;42
420890 Jaraguá do Sul;3;2;4;0;9;0;0;0;2;2;6;0;5;9;13;9;17;13;23;44;32;106;0;290
420895 Jardinópolis;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
420900 Joaçaba;2;0;3;0;5;0;1;0;2;1;0;0;1;0;6;5;4;3;2;8;10;21;0;69
420910 Joinville;16;5;11;0;32;5;3;6;6;6;8;16;17;34;32;66;76;79;96;131;143;425;1;1182
420915 José Boiteux;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;3;0;8
420917 Jupiá;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;5;0;10
420920 Lacerdópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
420930 Lages;12;6;6;0;24;1;2;1;4;6;4;7;8;11;21;20;30;41;49;62;45;180;0;516
420940 Laguna;1;0;4;0;5;0;0;0;1;0;3;3;2;4;4;3;4;10;15;10;26;56;0;146
420945 Lajeado Grande;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;3
420950 Laurentino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;4;3;0;11
420960 Lauro Muller;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;3;2;2;6;14;0;32
420970 Lebon Régis;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;4;1;5;3;2;2;0;21
420980 Leoberto Leal;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;1;1;1;3;0;10
420985 Lindóia do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;0;8
420990 Lontras;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;4;1;4;4;6;0;24
421000 Luiz Alves;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;2;2;2;8;0;20
421003 Luzerna;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;4;0;0;2;3;7;0;20
421005 Macieira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
421010 Mafra;3;0;3;0;6;2;0;0;1;0;2;5;3;3;10;7;11;6;17;18;19;53;0;163
421020 Major Gercino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;0;8
421030 Major Vieira;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;3;5;0;13
421040 Maracajá;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;2;3;3;1;10;0;24
421050 Maravilha;1;1;1;0;3;0;0;0;1;1;1;1;2;1;0;2;4;2;5;6;8;19;0;56
421055 Marema;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;3;0;6
421060 Massaranduba;1;0;2;0;3;0;0;1;0;1;1;1;2;3;1;6;4;2;5;4;5;19;0;58
421070 Matos Costa;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;3;0;7
421080 Meleiro;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;0;0;0;2;2;1;4;0;15
421085 Mirim Doce;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;3;0;7
421090 Modelo;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;3;1;2;2;3;0;14
421100 Mondaí;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;3;2;1;1;8;0;20
421105 Monte Carlo;1;0;1;0;2;0;0;0;1;2;0;1;2;1;1;2;2;1;3;0;1;4;0;23
421110 Monte Castelo;0;0;0;0;0;0;0;1;0;0;2;1;0;1;0;1;1;2;2;3;2;7;0;23
421120 Morro da Fumaça;1;0;2;0;3;0;0;0;0;0;0;0;3;1;0;2;3;5;1;1;4;8;0;31
421125 Morro Grande;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
421130 Navegantes;1;1;1;0;3;2;0;0;0;2;1;2;6;3;4;3;14;12;15;17;17;35;0;136
421140 Nova Erechim;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;2;1;2;3;0;12
421145 Nova Itaberaba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;3;0;7
421150 Nova Trento;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;7;1;5;20;0;36
421160 Nova Veneza;0;0;0;0;0;1;0;0;0;0;0;0;1;3;1;1;2;1;3;3;5;20;0;41
421165 Novo Horizonte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;2;3;0;9
421170 Orleans;1;0;0;0;1;0;0;0;0;1;1;0;1;2;4;6;1;6;4;9;8;24;0;68
421175 Otacílio Costa;1;0;2;0;3;0;0;0;0;0;0;1;2;2;1;4;5;4;2;5;4;7;0;40
421180 Ouro;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2;1;1;5;0;13
421185 Ouro Verde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
421187 Paial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
421189 Painel;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;1;2;3;0;11
421190 Palhoça;10;1;2;0;13;0;1;2;1;4;6;2;7;11;6;19;11;13;19;25;28;64;0;232
421200 Palma Sola;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;3;1;3;4;15;0;30
421205 Palmeira;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;2;0;0;6
421210 Palmitos;2;0;1;0;3;0;1;0;0;0;0;0;0;3;1;2;2;3;5;6;7;19;0;52
421220 Papanduva;1;0;0;0;1;0;0;0;0;1;1;0;0;2;1;4;3;0;3;5;16;26;0;63
421223 Paraíso;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;4;0;12
421225 Passo de Torres;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;1;1;2;5;0;14
421227 Passos Maia;1;0;1;0;2;0;0;1;0;0;0;0;0;0;1;0;0;1;1;2;1;1;0;10
421230 Paulo Lopes;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;3;0;2;11;0;20
421240 Pedras Grandes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;7;0;9
421250 Penha;1;1;0;0;2;1;0;0;0;0;0;1;0;2;3;2;9;5;4;10;12;19;0;70
421260 Peritiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;5
421270 Petrolândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;2;9;0;16
421290 Pinhalzinho;1;0;1;0;2;0;1;0;1;1;1;1;1;0;2;2;0;3;0;7;4;13;0;39
421300 Pinheiro Preto;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;3
421310 Piratuba;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;0;8
421315 Planalto Alegre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;6;0;9
421320 Pomerode;0;0;0;0;0;0;0;0;0;1;0;1;1;2;3;4;1;7;4;8;18;25;0;75
421330 Ponte Alta;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;2;1;0;8
421335 Ponte Alta do Norte;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;1;1;3;0;11
421340 Ponte Serrada;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;5;2;3;3;6;0;23
421350 Porto Belo;2;0;1;0;3;0;0;0;0;0;0;0;0;0;1;1;0;2;1;2;1;7;0;18
421360 Porto União;4;2;1;0;7;0;0;2;1;1;1;2;2;3;2;0;6;8;10;10;17;27;0;99
421370 Pouso Redondo;0;1;1;0;2;0;1;0;0;0;2;0;0;0;4;1;1;2;3;3;2;12;0;33
421380 Praia Grande;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;2;0;3;2;3;0;13;0;30
421390 Presidente Castello Branco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4
421400 Presidente Getúlio;1;0;0;0;1;0;0;0;1;0;0;0;3;0;1;2;0;2;3;7;3;18;0;41
421410 Presidente Nereu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4
421415 Princesa;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2;0;5
421420 Quilombo;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;3;3;2;6;0;17
421430 Rancho Queimado;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;3;0;8
421440 Rio das Antas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;2;3;2;7;0;18
421450 Rio do Campo;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;3;7;0;16
421460 Rio do Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;6;12;0;23
421480 Rio do Sul;2;0;0;0;2;0;0;0;0;3;2;2;6;2;3;7;6;10;20;14;17;60;0;154
421470 Rio dos Cedros;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;1;2;2;3;3;4;16;0;35
421490 Rio Fortuna;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;3;4;1;0;4;0;16
421500 Rio Negrinho;2;0;1;0;3;0;0;0;1;0;3;2;1;1;4;6;2;7;10;16;9;37;0;102
421505 Rio Rufino;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3
421507 Riqueza;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;2;2;3;3;0;15
421510 Rodeio;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4;5;3;7;5;6;22;0;55
421520 Romelândia;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;2;2;7;0;16
421530 Salete;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;2;0;1;0;3;7;9;0;25
421535 Saltinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;6;0;12
421540 Salto Veloso;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;4;3;0;11
421545 Sangão;2;0;0;0;2;0;1;0;0;0;0;0;0;3;2;2;2;2;3;3;3;7;0;30
421550 Santa Cecília;3;1;0;0;4;0;0;0;0;0;1;0;1;2;1;3;3;3;5;3;4;9;0;39
421555 Santa Helena;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;4
421560 Santa Rosa de Lima;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3
421565 Santa Rosa do Sul;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;3;3;4;0;15
421567 Santa Terezinha;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;2;1;5;0;13
421568 Santa Terezinha do Progresso;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;4;1;0;8
421569 Santiago do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;4
421570 Santo Amaro da Imperatriz;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;4;5;2;5;5;6;37;0;67
421580 São Bento do Sul;9;0;1;0;10;0;1;0;1;1;3;4;6;4;8;11;9;12;20;20;18;49;0;177
421575 São Bernardino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3
421590 São Bonifácio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;7;0;14
421600 São Carlos;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;3;0;0;3;8;0;18
421605 São Cristovão do Sul;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2;2;2;0;0;0;1;0;10
421610 São Domingos;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;3;0;4;2;8;0;21
421620 São Francisco do Sul;2;2;1;0;5;0;1;0;0;0;0;3;2;5;4;9;10;11;15;16;16;36;0;133
421630 São João Batista;2;1;0;0;3;0;0;1;1;0;0;1;1;7;1;2;5;1;2;3;5;11;0;44
421635 São João do Itaperiú;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;2;0;9
421625 São João do Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;1;2;4;0;13
421640 São João do Sul;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;2;2;0;0;8
421650 São Joaquim;0;0;0;0;0;0;0;0;1;0;0;3;0;1;4;3;2;6;3;7;7;12;0;49
421660 São José;6;3;2;0;11;3;0;0;2;11;3;11;8;14;15;38;31;45;33;39;53;191;0;508
421670 São José do Cedro;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;0;0;8;6;9;0;29
421680 São José do Cerrito;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;2;4;5;3;10;0;30
421690 São Lourenço do Oeste;1;0;1;0;2;0;0;0;2;1;1;1;1;0;3;2;0;3;7;4;6;25;0;58
421700 São Ludgero;3;0;0;0;3;0;0;0;2;0;0;0;0;3;0;2;1;3;2;3;1;7;0;27
